,prfInformationCarrier,prfYear,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier,cumalative_prod,reserves,remaining_oe
6,ALBUSKJELL,1979,0.531,0.652,0.060,0.0,1.2429999999999999,0.0,43437,1.2429999999999999,24.8,23.557000000000002
7,ALBUSKJELL,1980,1.442,1.7790000000000001,0.208,0.0,3.428,0.0,43437,4.670999999999999,24.8,20.129
8,ALBUSKJELL,1981,1.426,2.249,0.268,0.0,3.943,0.0,43437,8.613999999999999,24.8,16.186
9,ALBUSKJELL,1982,0.953,1.9980000000000002,0.251,0.0,3.202,0.0,43437,11.815999999999999,24.8,12.984000000000002
10,ALBUSKJELL,1983,0.6970000000000001,1.655,0.253,0.0,2.605,0.0,43437,14.421,24.8,10.379000000000001
11,ALBUSKJELL,1984,0.462,1.183,0.169,0.0,1.814,0.0,43437,16.235,24.8,8.565000000000001
12,ALBUSKJELL,1985,0.35700000000000004,1.026,0.157,0.0,1.54,0.0,43437,17.775,24.8,7.025000000000002
13,ALBUSKJELL,1986,0.285,0.946,0.129,0.0,1.36,0.0,43437,19.134999999999998,24.8,5.665000000000003
14,ALBUSKJELL,1987,0.21600000000000003,0.778,0.106,0.0,1.1,0.0,43437,20.235,24.8,4.565000000000001
15,ALBUSKJELL,1988,0.17600000000000002,0.613,0.096,0.0,0.884,0.0,43437,21.119,24.8,3.681000000000001
16,ALBUSKJELL,1989,0.142,0.456,0.067,0.0,0.665,0.0,43437,21.784,24.8,3.016000000000002
17,ALBUSKJELL,1990,0.109,0.33899999999999997,0.046,0.0,0.493,0.0,43437,22.276999999999997,24.8,2.5230000000000032
18,ALBUSKJELL,1991,0.091,0.271,0.031,0.0,0.39299999999999996,0.0,43437,22.669999999999998,24.8,2.1300000000000026
19,ALBUSKJELL,1992,0.087,0.266,0.027,0.0,0.38,0.0,43437,23.049999999999997,24.8,1.7500000000000036
20,ALBUSKJELL,1993,0.096,0.309,0.033,0.0,0.43700000000000006,0.0,43437,23.487,24.8,1.3130000000000024
21,ALBUSKJELL,1994,0.081,0.264,0.028,0.0,0.373,0.0,43437,23.86,24.8,0.9400000000000013
22,ALBUSKJELL,1995,0.07400000000000001,0.23600000000000002,0.024,0.0,0.335,0.0,43437,24.195,24.8,0.6050000000000004
23,ALBUSKJELL,1996,0.054000000000000006,0.218,0.021,0.0,0.293,0.0,43437,24.488,24.8,0.31200000000000117
24,ALBUSKJELL,1997,0.046,0.192,0.020,0.0,0.258,0.0,43437,24.746,24.8,0.054000000000002046
25,ALBUSKJELL,1998,0.03,0.106,0.012,0.0,0.147,0.0,43437,24.892999999999997,24.8,-0.09299999999999642
26,ALVE,2009,0.259,0.9,0.313,0.0,1.472,0.003,4444332,1.472,10.79,9.318
27,ALVE,2010,0.244,0.8390000000000001,0.289,0.0,1.3719999999999999,0.0,4444332,2.844,10.79,7.946
28,ALVE,2011,0.318,0.747,0.270,0.0,1.335,0.002,4444332,4.179,10.79,6.610999999999999
29,ALVE,2012,0.243,0.505,0.187,0.0,0.935,0.0,4444332,5.114000000000001,10.79,5.675999999999998
30,ALVE,2013,0.136,0.318,0.115,0.0,0.569,0.002,4444332,5.683000000000001,10.79,5.106999999999998
31,ALVE,2014,0.185,0.536,0.182,0.0,0.903,0.005,4444332,6.586,10.79,4.203999999999999
32,ALVE,2015,0.152,0.45899999999999996,0.159,0.0,0.77,0.001,4444332,7.356,10.79,3.4339999999999993
33,ALVE,2016,0.146,0.446,0.155,0.0,0.747,0.001,4444332,8.103,10.79,2.6869999999999994
34,ALVE,2017,0.061,0.23,0.080,0.0,0.37,0.001,4444332,8.472999999999999,10.79,2.317
35,ALVHEIM,2008,2.3,0.146,0.000,0.0,2.4459999999999997,0.001,2845712,2.4459999999999997,56.7,54.254000000000005
36,ALVHEIM,2009,4.973,0.445,0.000,0.0,5.419,0.377,2845712,7.864999999999999,56.7,48.835
37,ALVHEIM,2010,4.57,0.43700000000000006,0.000,0.0,5.007,0.34,2845712,12.872,56.7,43.828
38,ALVHEIM,2011,3.8560000000000003,0.45799999999999996,0.000,0.0,4.314,0.935,2845712,17.186,56.7,39.514
39,ALVHEIM,2012,4.013,0.619,0.000,0.0,4.632,2.1109999999999998,2845712,21.817999999999998,56.7,34.882000000000005
40,ALVHEIM,2013,3.489,0.599,0.000,0.0,4.0889999999999995,2.171,2845712,25.906999999999996,56.7,30.793000000000006
41,ALVHEIM,2014,3.16,0.5770000000000001,0.000,0.0,3.737,3.898,2845712,29.644,56.7,27.056000000000004
42,ALVHEIM,2015,2.582,0.415,0.000,0.0,2.9960000000000004,4.6419999999999995,2845712,32.64,56.7,24.060000000000002
43,ALVHEIM,2016,3.326,0.51,0.000,0.0,3.8360000000000003,4.431,2845712,36.476,56.7,20.224000000000004
44,ALVHEIM,2017,1.66,0.215,0.000,0.0,1.875,1.609,2845712,38.351,56.7,18.349000000000004
45,ATLA,2012,0.038,0.046,0.000,0.0,0.085,0.0,21106284,0.085,1.7,1.615
46,ATLA,2013,0.07200000000000001,0.075,0.000,0.0,0.147,0.0,21106284,0.23199999999999998,1.7,1.468
47,ATLA,2014,0.035,0.242,0.000,0.0,0.27699999999999997,0.0,21106284,0.5089999999999999,1.7,1.191
48,ATLA,2015,0.027000000000000003,0.315,0.000,0.0,0.342,0.0,21106284,0.851,1.7,0.849
49,ATLA,2016,0.022000000000000002,0.523,0.000,0.0,0.546,0.004,21106284,1.397,1.7,0.30299999999999994
50,ATLA,2017,0.013000000000000001,0.084,0.000,0.0,0.09699999999999999,0.0,21106284,1.494,1.7,0.20599999999999996
51,BALDER,1991,0.129,0.0,0.000,0.0,0.129,0.0,43562,0.129,77.0,76.871
52,BALDER,1999,0.8809999999999999,0.0,0.000,0.0,0.8809999999999999,0.006,43562,1.0099999999999998,77.0,75.99
53,BALDER,2000,4.018,0.0,0.000,0.0,4.018,1.212,43562,5.028,77.0,71.972
54,BALDER,2001,3.888,0.0,0.000,0.0,3.888,1.579,43562,8.916,77.0,68.084
55,BALDER,2002,3.4360000000000004,0.0,0.000,0.0,3.4360000000000004,2.371,43562,12.352,77.0,64.648
56,BALDER,2003,3.949,0.032,0.000,0.0,3.9810000000000003,2.1630000000000003,43562,16.333000000000002,77.0,60.667
57,BALDER,2004,6.046,0.19399999999999998,0.000,0.0,6.24,2.627,43562,22.573,77.0,54.427
58,BALDER,2005,6.984,0.254,0.000,0.0,7.239,2.792,43562,29.812,77.0,47.188
59,BALDER,2006,6.352,0.215,0.000,0.0,6.567,3.113,43562,36.379000000000005,77.0,40.620999999999995
60,BALDER,2007,5.624,0.18899999999999997,0.000,0.0,5.813,3.437,43562,42.19200000000001,77.0,34.80799999999999
61,BALDER,2008,4.409,0.14,0.000,0.0,4.5489999999999995,3.967,43562,46.74100000000001,77.0,30.258999999999993
62,BALDER,2009,3.313,0.10800000000000001,0.000,0.0,3.4210000000000003,4.617,43562,50.162000000000006,77.0,26.837999999999994
63,BALDER,2010,2.7260000000000004,0.091,0.000,0.0,2.818,5.212999999999999,43562,52.980000000000004,77.0,24.019999999999996
64,BALDER,2011,2.27,0.061,0.000,0.0,2.332,5.261,43562,55.312000000000005,77.0,21.687999999999995
65,BALDER,2012,1.857,0.046,0.000,0.0,1.903,4.738,43562,57.215,77.0,19.784999999999997
66,BALDER,2013,1.925,0.062,0.000,0.0,1.9869999999999999,4.686,43562,59.202000000000005,77.0,17.797999999999995
67,BALDER,2014,2.488,0.07,0.000,0.0,2.5580000000000003,4.331,43562,61.760000000000005,77.0,15.239999999999995
68,BALDER,2015,2.556,0.091,0.000,0.0,2.647,4.455,43562,64.40700000000001,77.0,12.59299999999999
69,BALDER,2016,2.6710000000000003,0.094,0.000,0.0,2.765,5.034,43562,67.17200000000001,77.0,9.827999999999989
70,BALDER,2017,0.769,0.022000000000000002,0.000,0.0,0.7909999999999999,1.8330000000000002,43562,67.96300000000001,77.0,9.036999999999992
71,BLANE,2007,0.049,0.0,0.002,0.0,0.051,0.0,3437650,0.051,0.8,0.749
72,BLANE,2008,0.139,0.0,0.006,0.0,0.145,0.0,3437650,0.19599999999999998,0.8,0.6040000000000001
73,BLANE,2009,0.11599999999999999,0.0,0.005,0.0,0.12,0.0,3437650,0.31599999999999995,0.8,0.4840000000000001
74,BLANE,2010,0.094,0.0,0.003,0.0,0.09699999999999999,0.0,3437650,0.4129999999999999,0.8,0.3870000000000001
75,BLANE,2011,0.10099999999999999,0.0,0.004,0.0,0.10400000000000001,0.003,3437650,0.5169999999999999,0.8,0.28300000000000014
76,BLANE,2012,0.054000000000000006,0.0,0.002,0.0,0.055999999999999994,0.008,3437650,0.573,0.8,0.2270000000000001
77,BLANE,2013,0.045,0.0,0.002,0.0,0.047,0.023,3437650,0.62,0.8,0.18000000000000005
78,BLANE,2014,0.04,0.0,0.002,0.0,0.042,0.023,3437650,0.662,0.8,0.138
79,BLANE,2015,0.027999999999999997,0.0,0.001,0.0,0.028999999999999998,0.022000000000000002,3437650,0.6910000000000001,0.8,0.10899999999999999
80,BLANE,2016,0.028999999999999998,0.0,0.001,0.0,0.03,0.027000000000000003,3437650,0.7210000000000001,0.8,0.07899999999999996
81,BLANE,2017,0.01,0.0,0.000,0.0,0.01,0.01,3437650,0.7310000000000001,0.8,0.06899999999999995
82,BRAGE,1993,1.044,0.025,0.031,0.0,1.1,0.0,43651,1.1,69.06,67.96000000000001
83,BRAGE,1994,5.352,0.192,0.174,0.0,5.718,0.0,43651,6.818,69.06,62.242000000000004
84,BRAGE,1995,6.252000000000001,0.223,0.152,0.0,6.627000000000001,0.0,43651,13.445,69.06,55.615
85,BRAGE,1996,6.398,0.341,0.209,0.0,6.947,0.0,43651,20.392,69.06,48.668000000000006
86,BRAGE,1997,5.869,0.23,0.146,0.0,6.245,0.0,43651,26.637,69.06,42.423
87,BRAGE,1998,5.541,0.281,0.195,0.0,6.017,0.0,43651,32.654,69.06,36.406
88,BRAGE,1999,3.798,0.158,0.111,0.0,4.067,0.0,43651,36.721000000000004,69.06,32.339
89,BRAGE,2000,2.633,0.149,0.115,0.0,2.897,5.023,43651,39.618,69.06,29.442
90,BRAGE,2001,2.229,0.16699999999999998,0.158,0.0,2.5540000000000003,6.186,43651,42.172000000000004,69.06,26.887999999999998
91,BRAGE,2002,2.1430000000000002,0.115,0.109,0.0,2.366,5.733,43651,44.538000000000004,69.06,24.522
92,BRAGE,2003,1.8780000000000001,0.098,0.081,0.0,2.0580000000000003,6.974,43651,46.596000000000004,69.06,22.464
93,BRAGE,2004,1.581,0.08900000000000001,0.068,0.0,1.7380000000000002,8.402000000000001,43651,48.334,69.06,20.726
94,BRAGE,2005,1.4809999999999999,0.124,0.086,0.0,1.6909999999999998,8.796,43651,50.025000000000006,69.06,19.034999999999997
95,BRAGE,2006,1.113,0.133,0.084,0.0,1.33,8.941,43651,51.355000000000004,69.06,17.705
96,BRAGE,2007,1.195,0.174,0.107,0.0,1.476,8.835,43651,52.831,69.06,16.229
97,BRAGE,2008,1.597,0.259,0.170,0.0,2.026,8.158,43651,54.857,69.06,14.203000000000003
98,BRAGE,2009,1.676,0.13,0.096,0.0,1.902,7.401,43651,56.759,69.06,12.301000000000002
99,BRAGE,2010,1.546,0.126,0.087,0.0,1.7590000000000001,7.9510000000000005,43651,58.518,69.06,10.542000000000002
100,BRAGE,2011,1.133,0.13,0.088,0.0,1.35,8.295,43651,59.868,69.06,9.192
101,BRAGE,2012,0.7879999999999999,0.111,0.073,0.0,0.972,8.466000000000001,43651,60.84,69.06,8.219999999999999
102,BRAGE,2013,0.594,0.069,0.043,0.0,0.706,9.174,43651,61.54600000000001,69.06,7.513999999999996
103,BRAGE,2014,0.52,0.113,0.069,0.0,0.7020000000000001,11.797,43651,62.248000000000005,69.06,6.811999999999998
104,BRAGE,2015,0.659,0.161,0.092,0.0,0.912,13.33,43651,63.160000000000004,69.06,5.899999999999999
105,BRAGE,2016,0.7170000000000001,0.14,0.081,0.0,0.937,11.478,43651,64.09700000000001,69.06,4.962999999999994
106,BRAGE,2017,0.16699999999999998,0.0,0.000,0.0,0.16699999999999998,3.195,43651,64.26400000000001,69.06,4.795999999999992
107,BRYNHILD,2014,0.01,0.0,0.000,0.0,0.01,0.0,21123063,0.01,0.6,0.59
108,BRYNHILD,2015,0.284,0.0,0.000,0.0,0.284,0.0,21123063,0.294,0.6,0.306
109,BRYNHILD,2016,0.17800000000000002,0.0,0.000,0.0,0.17800000000000002,0.0,21123063,0.472,0.6,0.128
110,BRYNHILD,2017,0.043,0.0,0.000,0.0,0.043,0.024,21123063,0.515,0.6,0.08499999999999996
111,BØYLA,2015,0.7509999999999999,0.073,0.000,0.0,0.825,0.051,22492497,0.825,3.6,2.7750000000000004
112,BØYLA,2016,0.619,0.054000000000000006,0.000,0.0,0.6729999999999999,0.156,22492497,1.4979999999999998,3.6,2.1020000000000003
113,BØYLA,2017,0.13699999999999998,0.009000000000000001,0.000,0.0,0.146,0.059000000000000004,22492497,1.6439999999999997,3.6,1.9560000000000004
114,COD,1977,0.002,0.004,0.000,0.0,0.006,0.0,43785,0.006,11.15,11.144
115,COD,1978,0.068,0.138,0.000,0.0,0.205,0.0,43785,0.211,11.15,10.939
116,COD,1979,0.285,0.48200000000000004,0.035,0.0,0.802,0.0,43785,1.0130000000000001,11.15,10.137
117,COD,1980,0.465,0.843,0.107,0.0,1.415,0.0,43785,2.428,11.15,8.722000000000001
118,COD,1981,0.342,0.691,0.089,0.0,1.122,0.0,43785,3.55,11.15,7.6000000000000005
119,COD,1982,0.322,0.758,0.105,0.0,1.185,0.0,43785,4.734999999999999,11.15,6.415000000000001
120,COD,1983,0.28300000000000003,0.73,0.125,0.0,1.139,0.0,43785,5.874,11.15,5.276000000000001
121,COD,1984,0.191,0.529,0.087,0.0,0.807,0.0,43785,6.681,11.15,4.469
122,COD,1985,0.153,0.455,0.083,0.0,0.691,0.0,43785,7.372,11.15,3.7780000000000005
123,COD,1986,0.126,0.405,0.068,0.0,0.599,0.0,43785,7.971,11.15,3.1790000000000003
124,COD,1987,0.081,0.281,0.049,0.0,0.41100000000000003,0.0,43785,8.382,11.15,2.7680000000000007
125,COD,1988,0.1,0.354,0.068,0.0,0.521,0.0,43785,8.903,11.15,2.247
126,COD,1989,0.071,0.255,0.046,0.0,0.37200000000000005,0.0,43785,9.275,11.15,1.875
127,COD,1990,0.057,0.19399999999999998,0.035,0.0,0.287,0.0,43785,9.562000000000001,11.15,1.5879999999999992
128,COD,1991,0.051,0.17300000000000001,0.025,0.0,0.25,0.0,43785,9.812000000000001,11.15,1.3379999999999992
129,COD,1992,0.049,0.171,0.023,0.0,0.243,0.0,43785,10.055000000000001,11.15,1.0949999999999989
130,COD,1993,0.046,0.157,0.021,0.0,0.22399999999999998,0.0,43785,10.279000000000002,11.15,0.8709999999999987
131,COD,1994,0.046,0.155,0.021,0.0,0.223,0.0,43785,10.502000000000002,11.15,0.6479999999999979
132,COD,1995,0.047,0.16399999999999998,0.022,0.0,0.233,0.0,43785,10.735000000000003,11.15,0.41499999999999737
133,COD,1996,0.042,0.14800000000000002,0.019,0.0,0.209,0.0,43785,10.944000000000003,11.15,0.20599999999999774
134,COD,1997,0.033,0.11699999999999999,0.017,0.0,0.16699999999999998,0.0,43785,11.111000000000002,11.15,0.038999999999997925
135,COD,1998,0.018000000000000002,0.075,0.011,0.0,0.10400000000000001,0.0,43785,11.215000000000002,11.15,-0.06500000000000128
136,DRAUGEN,1993,0.12300000000000001,0.0,0.000,0.0,0.12300000000000001,0.0,43758,0.12300000000000001,151.22,151.097
137,DRAUGEN,1994,3.887,0.0,0.000,0.0,3.887,0.065,43758,4.01,151.22,147.21
138,DRAUGEN,1995,6.971,0.0,0.000,0.0,6.971,0.0,43758,10.981,151.22,140.239
139,DRAUGEN,1996,8.443999999999999,0.0,0.000,0.0,8.443999999999999,0.0,43758,19.424999999999997,151.22,131.79500000000002
140,DRAUGEN,1997,10.452,0.0,0.000,0.0,10.452,0.001,43758,29.876999999999995,151.22,121.343
141,DRAUGEN,1998,11.194,0.0,0.000,0.0,11.194,0.183,43758,41.071,151.22,110.149
142,DRAUGEN,1999,12.139000000000001,0.0,0.000,0.0,12.139000000000001,0.196,43758,53.21,151.22,98.00999999999999
143,DRAUGEN,2000,11.744000000000002,0.02,0.034,0.0,11.799000000000001,0.23800000000000002,43758,65.009,151.22,86.211
144,DRAUGEN,2001,11.859000000000002,0.27399999999999997,0.734,0.0,12.866,0.249,43758,77.875,151.22,73.345
145,DRAUGEN,2002,11.067,0.239,0.642,0.0,11.948,0.828,43758,89.82300000000001,151.22,61.39699999999999
146,DRAUGEN,2003,7.434,0.166,0.495,0.0,8.095,2.151,43758,97.918,151.22,53.30199999999999
147,DRAUGEN,2004,7.807,0.19699999999999998,0.556,0.0,8.561,4.758,43758,106.47900000000001,151.22,44.740999999999985
148,DRAUGEN,2005,6.018,0.162,0.448,0.0,6.629,5.9670000000000005,43758,113.10800000000002,151.22,38.11199999999998
149,DRAUGEN,2006,4.5489999999999995,0.11900000000000001,0.333,0.0,5.002,5.461,43758,118.11000000000001,151.22,33.109999999999985
150,DRAUGEN,2007,4.124,0.099,0.282,0.0,4.504,6.476,43758,122.61400000000002,151.22,28.60599999999998
151,DRAUGEN,2008,4.04,0.092,0.273,0.0,4.405,6.897,43758,127.01900000000002,151.22,24.20099999999998
152,DRAUGEN,2009,3.398,0.075,0.237,0.0,3.7110000000000003,8.017999999999999,43758,130.73000000000002,151.22,20.48999999999998
153,DRAUGEN,2010,2.4090000000000003,0.046,0.150,0.0,2.605,7.527,43758,133.335,151.22,17.88499999999999
154,DRAUGEN,2011,2.173,0.042,0.142,0.0,2.3569999999999998,8.311,43758,135.692,151.22,15.527999999999992
155,DRAUGEN,2012,2.024,0.038,0.132,0.0,2.194,9.564,43758,137.886,151.22,13.334000000000003
156,DRAUGEN,2013,1.469,0.026000000000000002,0.090,0.0,1.585,8.15,43758,139.471,151.22,11.748999999999995
157,DRAUGEN,2014,1.805,0.03,0.111,0.0,1.946,6.667000000000001,43758,141.417,151.22,9.802999999999997
158,DRAUGEN,2015,1.7209999999999999,0.023,0.099,0.0,1.8430000000000002,10.769,43758,143.26,151.22,7.960000000000008
159,DRAUGEN,2016,1.3519999999999999,0.013999999999999999,0.064,0.0,1.43,9.302999999999999,43758,144.69,151.22,6.530000000000001
160,DRAUGEN,2017,0.504,0.005,0.025,0.0,0.534,3.9339999999999997,43758,145.224,151.22,5.996000000000009
161,EDDA,1979,0.049,0.01,0.002,0.0,0.061,0.0,43541,0.061,7.18,7.119
162,EDDA,1980,1.26,0.42,0.085,0.0,1.765,0.0,43541,1.8259999999999998,7.18,5.354
163,EDDA,1981,0.718,0.409,0.071,0.0,1.198,0.0,43541,3.024,7.18,4.156
164,EDDA,1982,0.424,0.297,0.055,0.0,0.775,0.0,43541,3.799,7.18,3.381
165,EDDA,1983,0.29100000000000004,0.201,0.045,0.0,0.536,0.0,43541,4.335,7.18,2.8449999999999998
166,EDDA,1984,0.23199999999999998,0.133,0.029,0.0,0.39399999999999996,0.0,43541,4.729,7.18,2.4509999999999996
167,EDDA,1985,0.192,0.09,0.023,0.0,0.305,0.0,43541,5.034,7.18,2.146
168,EDDA,1986,0.139,0.052000000000000005,0.013,0.0,0.204,0.0,43541,5.2379999999999995,7.18,1.9420000000000002
169,EDDA,1987,0.05,0.015,0.004,0.0,0.069,0.0,43541,5.3069999999999995,7.18,1.8730000000000002
170,EDDA,1988,0.079,0.018000000000000002,0.006,0.0,0.10400000000000001,0.0,43541,5.411,7.18,1.7690000000000001
171,EDDA,1989,0.171,0.044000000000000004,0.014,0.0,0.23,0.0,43541,5.641,7.18,1.5389999999999997
172,EDDA,1990,0.179,0.049,0.015,0.0,0.243,0.0,43541,5.884,7.18,1.2959999999999994
173,EDDA,1991,0.14400000000000002,0.037000000000000005,0.010,0.0,0.191,0.0,43541,6.075,7.18,1.1049999999999995
174,EDDA,1992,0.16899999999999998,0.042,0.010,0.0,0.221,0.0,43541,6.296,7.18,0.8839999999999995
175,EDDA,1993,0.136,0.033,0.008,0.0,0.177,0.0,43541,6.473,7.18,0.7069999999999999
176,EDDA,1994,0.13699999999999998,0.031,0.007,0.0,0.17600000000000002,0.0,43541,6.649,7.18,0.5309999999999997
177,EDDA,1995,0.146,0.031,0.007,0.0,0.184,0.0,43541,6.833,7.18,0.34699999999999953
178,EDDA,1996,0.138,0.031,0.006,0.0,0.17600000000000002,0.0,43541,7.009,7.18,0.17099999999999937
179,EDDA,1997,0.10400000000000001,0.02,0.005,0.0,0.129,0.0,43541,7.138,7.18,0.041999999999999815
180,EDDA,1998,0.06,0.013000000000000001,0.003,0.0,0.075,0.0,43541,7.213,7.18,-0.03300000000000036
181,EDVARD GRIEG,2015,0.151,0.0,0.000,0.0,0.151,0.0,21675433,0.151,31.34,31.189
182,EDVARD GRIEG,2016,3.9019999999999997,0.324,0.000,0.0,4.226,0.024,21675433,4.377,31.34,26.963
183,EDVARD GRIEG,2017,1.746,0.155,0.088,0.0,1.9880000000000002,0.017,21675433,6.365,31.34,24.975
184,EKOFISK,1971,0.35700000000000004,0.0,0.000,0.0,0.35700000000000004,0.0,43506,0.35700000000000004,734.19,733.8330000000001
185,EKOFISK,1972,1.9269999999999998,0.0,0.000,0.0,1.9269999999999998,0.0,43506,2.284,734.19,731.9060000000001
186,EKOFISK,1973,1.87,0.0,0.000,0.0,1.87,0.0,43506,4.154,734.19,730.0360000000001
187,EKOFISK,1974,2.0140000000000002,0.0,0.000,0.0,2.0140000000000002,0.0,43506,6.168,734.19,728.022
188,EKOFISK,1975,10.995,0.0,0.000,0.0,10.995,0.0,43506,17.163,734.19,717.027
189,EKOFISK,1976,16.227,0.0,0.000,0.0,16.227,0.0,43506,33.39,734.19,700.8000000000001
190,EKOFISK,1977,15.888,1.4409999999999998,0.000,0.0,17.33,0.0,43506,50.72,734.19,683.47
191,EKOFISK,1978,15.522,4.931,0.000,0.0,20.453,0.0,43506,71.173,734.19,663.017
192,EKOFISK,1979,12.978,5.7589999999999995,0.577,0.0,19.314,0.0,43506,90.487,734.19,643.7030000000001
193,EKOFISK,1980,10.999,6.455,1.118,0.0,18.572,0.0,43506,109.059,734.19,625.1310000000001
194,EKOFISK,1981,8.986,6.497000000000001,1.042,0.0,16.525,0.0,43506,125.584,734.19,608.606
195,EKOFISK,1982,8.127,6.343,1.093,0.0,15.564,0.0,43506,141.148,734.19,593.042
196,EKOFISK,1983,8.109,5.922999999999999,1.277,0.0,15.309000000000001,0.0,43506,156.457,734.19,577.7330000000001
197,EKOFISK,1984,7.419,6.595,1.200,0.0,15.214,0.0,43506,171.671,734.19,562.519
198,EKOFISK,1985,6.234,5.811,1.193,0.0,13.238,0.0,43506,184.909,734.19,549.2810000000001
199,EKOFISK,1986,4.697,2.653,0.917,0.0,8.267000000000001,0.0,43506,193.176,734.19,541.0140000000001
200,EKOFISK,1987,3.997,3.8789999999999996,0.738,0.0,8.613,0.0,43506,201.789,734.19,532.4010000000001
201,EKOFISK,1988,5.3629999999999995,3.7760000000000002,1.093,0.0,10.231,0.0,43506,212.01999999999998,734.19,522.1700000000001
202,EKOFISK,1989,6.638,5.042,1.146,0.0,12.827,0.0,43506,224.84699999999998,734.19,509.3430000000001
203,EKOFISK,1990,7.495,5.218,1.082,0.0,13.796,0.0,43506,238.64299999999997,734.19,495.5470000000001
204,EKOFISK,1991,8.601,4.8389999999999995,1.058,0.0,14.498,0.0,43506,253.14099999999996,734.19,481.0490000000001
205,EKOFISK,1992,8.996,5.864,0.965,0.0,15.825,0.0,43506,268.96599999999995,734.19,465.2240000000001
206,EKOFISK,1993,8.767000000000001,4.669,0.857,0.0,14.293,0.0,43506,283.25899999999996,734.19,450.9310000000001
207,EKOFISK,1994,10.101,4.748,0.845,0.0,15.694,0.0,43506,298.953,734.19,435.2370000000001
208,EKOFISK,1995,12.827,5.176,0.919,0.0,18.923,0.0,43506,317.876,734.19,416.3140000000001
209,EKOFISK,1996,13.446,5.242999999999999,0.895,0.0,19.584,0.0,43506,337.46,734.19,396.7300000000001
210,EKOFISK,1997,14.272,4.993,0.819,0.0,20.084,0.0,43506,357.544,734.19,376.6460000000001
211,EKOFISK,1998,14.534,3.6239999999999997,0.626,0.0,18.784000000000002,0.0,43506,376.328,734.19,357.8620000000001
212,EKOFISK,1999,14.274000000000001,2.785,0.484,0.0,17.543,0.0,43506,393.871,734.19,340.3190000000001
213,EKOFISK,2000,16.669,3.015,0.549,0.0,20.232,3.823,43506,414.10299999999995,734.19,320.0870000000001
214,EKOFISK,2001,16.565,2.878,0.523,0.0,19.965,4.5489999999999995,43506,434.0679999999999,734.19,300.1220000000001
215,EKOFISK,2002,17.233,2.7430000000000003,0.605,0.0,20.581,5.545,43506,454.64899999999994,734.19,279.5410000000001
216,EKOFISK,2003,17.173,2.6889999999999996,0.623,0.0,20.484,6.204,43506,475.1329999999999,734.19,259.05700000000013
217,EKOFISK,2004,16.521,2.5789999999999997,0.622,0.0,19.722,6.8020000000000005,43506,494.8549999999999,734.19,239.33500000000015
218,EKOFISK,2005,15.818,2.531,0.613,0.0,18.962,7.559,43506,513.8169999999999,734.19,220.37300000000016
219,EKOFISK,2006,15.79,2.638,0.635,0.0,19.063,8.163,43506,532.8799999999999,734.19,201.31000000000017
220,EKOFISK,2007,13.183,2.286,0.524,0.0,15.992,8.227,43506,548.8719999999998,734.19,185.3180000000002
221,EKOFISK,2008,12.189,2.156,0.528,0.0,14.873,8.997,43506,563.7449999999999,734.19,170.44500000000016
222,EKOFISK,2009,11.247,1.903,0.456,0.0,13.606,10.627,43506,577.3509999999999,734.19,156.83900000000017
223,EKOFISK,2010,9.388,1.589,0.371,0.0,11.347999999999999,11.421,43506,588.6989999999998,734.19,145.4910000000002
224,EKOFISK,2011,8.411,1.297,0.293,0.0,10.002,12.962,43506,598.7009999999998,734.19,135.48900000000026
225,EKOFISK,2012,7.575,1.103,0.271,0.0,8.948,13.568,43506,607.6489999999998,734.19,126.54100000000028
226,EKOFISK,2013,6.393,0.8290000000000001,0.198,0.0,7.42,11.225,43506,615.0689999999997,734.19,119.12100000000032
227,EKOFISK,2014,6.787000000000001,0.965,0.218,0.0,7.968999999999999,12.292,43506,623.0379999999998,734.19,111.15200000000027
228,EKOFISK,2015,6.476,0.99,0.201,0.0,7.667999999999999,12.443,43506,630.7059999999998,734.19,103.48400000000026
229,EKOFISK,2016,6.125,0.887,0.177,0.0,7.188,12.359000000000002,43506,637.8939999999998,734.19,96.29600000000028
230,EKOFISK,2017,2.169,0.32899999999999996,0.063,0.0,2.5610000000000004,4.848,43506,640.4549999999998,734.19,93.73500000000024
231,ELDFISK,1979,1.712,0.413,0.073,0.0,2.197,0.0,43527,2.197,184.83,182.633
232,ELDFISK,1980,5.875,1.496,0.295,0.0,7.666,0.0,43527,9.863,184.83,174.967
233,ELDFISK,1981,4.933,1.511,0.281,0.0,6.725,0.0,43527,16.588,184.83,168.24200000000002
234,ELDFISK,1982,4.115,1.385,0.279,0.0,5.778,0.0,43527,22.366,184.83,162.464
235,ELDFISK,1983,3.715,1.44,0.329,0.0,5.483,0.0,43527,27.849,184.83,156.98100000000002
236,ELDFISK,1984,3.38,1.389,0.296,0.0,5.065,0.0,43527,32.914,184.83,151.916
237,ELDFISK,1985,3.378,1.3940000000000001,0.330,0.0,5.102,0.0,43527,38.016000000000005,184.83,146.81400000000002
238,ELDFISK,1986,3.358,1.443,0.306,0.0,5.107,0.0,43527,43.123000000000005,184.83,141.707
